,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
899,Kentucky,2015,1,2600.0,22322.0,1464.0,27023.0,637.0,1.0,1.0,1.0,1.0,,28.0,148.0,11.0,0.0,40.0,149.0,118.0,189.0,0,2015-01-01,71.0,27023.0,27023.0,27023.0,27023.0,0,2015-Q1,0,637.0
900,Kentucky,2015,2,2669.0,24022.0,1536.0,28948.0,721.0,1.0,1.0,1.0,1.0,,23.0,151.0,,,37.0,149.0,110.0,186.0,0,2015-07-01,76.0,28948.0,28948.0,28948.0,28948.0,0,2015-Q3,0,721.0
901,Kentucky,2016,1,2396.0,21995.0,1568.0,27013.0,1054.0,1.0,1.0,1.0,1.0,,38.0,150.0,,,34.0,166.0,119.0,200.0,0,2016-01-01,81.0,27013.0,27013.0,27013.0,27013.0,0,2016-Q1,0,1054.0
902,Kentucky,2016,2,2506.0,23151.0,1569.0,28436.0,1210.0,1.0,1.0,1.0,1.0,,35.0,122.0,,,45.0,125.0,90.0,170.0,0,2016-07-01,80.0,28436.0,28436.0,28436.0,28436.0,0,2016-Q3,0,1210.0
903,Kentucky,2017,1,2425.0,21230.0,1469.0,26207.0,1083.0,1.0,1.0,1.0,1.0,,28.0,155.0,10.0,,51.0,144.0,109.0,195.0,0,2017-01-01,86.0,26207.0,26207.0,26207.0,26207.0,0,2017-Q1,0,1083.0
904,Kentucky,2017,2,2581.0,23050.0,1693.0,28545.0,1221.0,1.0,1.0,1.0,1.0,,26.0,120.0,10.0,,50.0,110.0,111.0,160.0,0,2017-07-01,49.0,28545.0,28545.0,28545.0,28545.0,0,2017-Q3,0,1221.0
905,Kentucky,2018,1,2422.0,20968.0,1564.0,26160.0,1206.0,1.0,1.0,1.0,1.0,,23.0,120.0,,,51.0,103.0,94.0,154.0,0,2018-01-01,60.0,26160.0,26160.0,26160.0,26160.0,0,2018-Q1,0,1206.0
906,Kentucky,2018,2,2528.0,22349.0,1662.0,27762.0,1223.0,1.0,1.0,1.0,1.0,,27.0,124.0,,,49.0,112.0,100.0,161.0,0,2018-07-01,61.0,27762.0,27762.0,27762.0,27762.0,0,2018-Q3,0,1223.0
907,Kentucky,2019,1,2366.0,20391.0,1602.0,25520.0,1161.0,1.0,1.0,1.0,1.0,,29.0,103.0,,,32.0,111.0,105.0,143.0,0,2019-01-01,38.0,25520.0,25520.0,25520.0,25520.0,0,2019-Q1,0,1161.0
908,Kentucky,2019,2,2668.0,21824.0,1848.0,27549.0,1209.0,1.0,1.0,1.0,1.0,,28.0,85.0,,,26.0,97.0,76.0,123.0,0,2019-07-01,47.0,27549.0,27549.0,27549.0,27549.0,0,2019-Q3,0,1209.0
909,Kentucky,2020,1,2585.0,19830.0,1685.0,25227.0,1127.0,1.0,1.0,1.0,1.0,,36.0,118.0,,,41.0,125.0,111.0,166.0,0,2020-01-01,55.0,25227.0,25227.0,25227.0,25227.0,0,2020-Q1,0,1127.0
910,Kentucky,2020,2,2569.0,20896.0,1787.0,26441.0,1189.0,1.0,1.0,1.0,1.0,,37.0,108.0,13.0,,37.0,124.0,92.0,161.0,0,2020-07-01,69.0,26441.0,26441.0,26441.0,26441.0,0,2020-Q3,0,1189.0
911,Kentucky,2021,1,2463.0,19800.0,1709.0,25034.0,1062.0,1.0,1.0,1.0,1.0,,37.0,98.0,,,28.0,125.0,87.0,153.0,0,2021-01-01,66.0,25034.0,25034.0,25034.0,25034.0,0,2021-Q1,0,1062.0
912,Kentucky,2021,2,2661.0,21261.0,2028.0,27180.0,1230.0,1.0,1.0,1.0,1.0,,25.0,130.0,10.0,,50.0,122.0,100.0,172.0,0,2021-07-01,72.0,27180.0,27180.0,27180.0,27180.0,0,2021-Q3,0,1230.0
913,Kentucky,2022,1,2452.0,19518.0,2036.0,25190.0,1184.0,1.0,1.0,1.0,1.0,,28.0,111.0,12.0,,28.0,127.0,83.0,155.0,0,2022-01-01,72.0,25190.0,25190.0,25190.0,25190.0,0,2022-Q1,0,1184.0
914,Kentucky,2022,2,2591.0,20966.0,2255.0,27125.0,1313.0,1.0,1.0,1.0,1.0,,21.0,105.0,13.0,,40.0,107.0,94.0,147.0,0,2022-07-01,53.0,27125.0,27125.0,27125.0,27125.0,0,2022-Q3,0,1313.0
915,Kentucky,2023,1,2471.0,19437.0,2294.0,25442.0,1240.0,1.0,1.0,1.0,1.0,,32.0,113.0,14.0,,36.0,127.0,94.0,163.0,1,2023-01-01,69.0,25442.0,25442.0,25442.0,25442.0,0,2023-Q1,1,1240.0
916,Kentucky,2023,2,2465.0,20230.0,2558.0,26542.0,1289.0,1.0,1.0,1.0,1.0,,35.0,114.0,19.0,10.0,41.0,139.0,106.0,180.0,1,2023-07-01,74.0,26542.0,26542.0,26542.0,26542.0,0,2023-Q3,1,1289.0
944,Louisiana,2012,1,11119.0,16032.0,1755.0,29761.0,855.0,1.0,1.0,1.0,1.0,,130.0,107.0,11.0,,40.0,210.0,146.0,250.0,0,2012-01-01,104.0,29761.0,29761.0,29761.0,29761.0,0,2012-Q1,0,855.0
945,Louisiana,2012,2,12727.0,17284.0,1982.0,32881.0,888.0,1.0,1.0,1.0,1.0,,156.0,90.0,,,53.0,208.0,157.0,261.0,0,2012-07-01,104.0,32881.0,32881.0,32881.0,32881.0,0,2012-Q3,0,888.0
946,Louisiana,2013,1,11084.0,15969.0,1775.0,29629.0,801.0,1.0,1.0,1.0,1.0,,174.0,106.0,,,61.0,229.0,157.0,290.0,0,2013-01-01,133.0,29629.0,29629.0,29629.0,29629.0,0,2013-Q1,0,801.0
947,Louisiana,2013,2,12947.0,17614.0,2124.0,33572.0,887.0,1.0,1.0,1.0,1.0,,151.0,88.0,14.0,,49.0,208.0,165.0,257.0,0,2013-07-01,92.0,33572.0,33572.0,33572.0,33572.0,0,2013-Q3,0,887.0
948,Louisiana,2014,1,11305.0,16557.0,1963.0,30634.0,809.0,1.0,1.0,1.0,1.0,,126.0,101.0,10.0,,40.0,204.0,134.0,244.0,0,2014-01-01,110.0,30634.0,30634.0,30634.0,30634.0,0,2014-Q1,0,809.0
949,Louisiana,2014,2,12917.0,17707.0,2286.0,33863.0,953.0,1.0,1.0,1.0,1.0,,137.0,90.0,11.0,,43.0,196.0,144.0,239.0,0,2014-07-01,95.0,33863.0,33863.0,33863.0,33863.0,0,2014-Q3,0,953.0
950,Louisiana,2015,1,11226.0,16260.0,2205.0,30529.0,838.0,1.0,1.0,1.0,1.0,,142.0,79.0,16.0,,32.0,208.0,137.0,240.0,0,2015-01-01,103.0,30529.0,30529.0,30529.0,30529.0,0,2015-Q1,0,838.0
951,Louisiana,2015,2,12838.0,17787.0,2621.0,34163.0,917.0,1.0,1.0,1.0,1.0,,143.0,97.0,13.0,,46.0,212.0,145.0,258.0,0,2015-07-01,113.0,34163.0,34163.0,34163.0,34163.0,0,2015-Q3,0,917.0
952,Louisiana,2016,1,10747.0,16156.0,2298.0,30293.0,1092.0,1.0,1.0,1.0,1.0,,145.0,89.0,13.0,,43.0,206.0,145.0,249.0,0,2016-01-01,104.0,30293.0,30293.0,30293.0,30293.0,0,2016-Q1,0,1092.0
953,Louisiana,2016,2,12388.0,16852.0,2399.0,32885.0,1246.0,1.0,1.0,1.0,1.0,,160.0,84.0,,,46.0,208.0,133.0,254.0,0,2016-07-01,121.0,32885.0,32885.0,32885.0,32885.0,0,2016-Q3,0,1246.0
954,Louisiana,2017,1,10539.0,15100.0,2253.0,28957.0,1065.0,1.0,1.0,1.0,1.0,,118.0,68.0,,,34.0,162.0,104.0,196.0,0,2017-01-01,92.0,28957.0,28957.0,28957.0,28957.0,0,2017-Q1,0,1065.0
955,Louisiana,2017,2,11930.0,16409.0,2525.0,32061.0,1197.0,1.0,1.0,1.0,1.0,,134.0,78.0,20.0,,32.0,203.0,115.0,235.0,0,2017-07-01,120.0,32061.0,32061.0,32061.0,32061.0,0,2017-Q3,0,1197.0
956,Louisiana,2018,1,10497.0,14818.0,2243.0,28686.0,1128.0,1.0,1.0,1.0,1.0,,120.0,82.0,10.0,,44.0,171.0,119.0,215.0,0,2018-01-01,96.0,28686.0,28686.0,28686.0,28686.0,0,2018-Q1,0,1128.0
957,Louisiana,2018,2,11622.0,15640.0,2474.0,30929.0,1193.0,1.0,1.0,1.0,1.0,,133.0,90.0,15.0,,42.0,197.0,145.0,239.0,0,2018-07-01,94.0,30929.0,30929.0,30929.0,30929.0,0,2018-Q3,0,1193.0
958,Louisiana,2019,1,10312.0,14233.0,2254.0,27849.0,1050.0,1.0,1.0,1.0,1.0,,145.0,88.0,16.0,,52.0,198.0,153.0,250.0,0,2019-01-01,97.0,27849.0,27849.0,27849.0,27849.0,0,2019-Q1,0,1050.0
959,Louisiana,2019,2,11794.0,15395.0,2740.0,31092.0,1163.0,1.0,1.0,1.0,1.0,,118.0,73.0,22.0,,54.0,164.0,138.0,218.0,0,2019-07-01,80.0,31092.0,31092.0,31092.0,31092.0,0,2019-Q3,0,1163.0
960,Louisiana,2020,1,10126.0,14064.0,2411.0,27634.0,1033.0,1.0,1.0,1.0,1.0,,123.0,69.0,,,32.0,170.0,107.0,202.0,0,2020-01-01,95.0,27634.0,27634.0,27634.0,27634.0,0,2020-Q1,0,1033.0
961,Louisiana,2020,2,11426.0,14571.0,2605.0,29694.0,1092.0,1.0,1.0,1.0,1.0,,134.0,77.0,15.0,,46.0,182.0,132.0,228.0,0,2020-07-01,96.0,29694.0,29694.0,29694.0,29694.0,0,2020-Q3,0,1092.0
962,Louisiana,2021,1,10076.0,13866.0,2352.0,27310.0,1016.0,1.0,1.0,1.0,1.0,,122.0,79.0,12.0,,31.0,184.0,116.0,215.0,0,2021-01-01,99.0,27310.0,27310.0,27310.0,27310.0,0,2021-Q1,0,1016.0
963,Louisiana,2021,2,10882.0,15234.0,2915.0,30127.0,1096.0,1.0,1.0,1.0,1.0,,118.0,65.0,10.0,,33.0,168.0,101.0,201.0,0,2021-07-01,100.0,30127.0,30127.0,30127.0,30127.0,0,2021-Q3,0,1096.0
964,Louisiana,2022,1,9390.0,13268.0,2659.0,26354.0,1037.0,1.0,1.0,1.0,1.0,,116.0,66.0,13.0,,31.0,170.0,101.0,201.0,0,2022-01-01,100.0,26354.0,26354.0,26354.0,26354.0,0,2022-Q1,0,1037.0
965,Louisiana,2022,2,10839.0,14837.0,3277.0,30125.0,1172.0,1.0,1.0,1.0,1.0,,126.0,68.0,16.0,,22.0,191.0,119.0,213.0,0,2022-07-01,94.0,30125.0,30125.0,30125.0,30125.0,0,2022-Q3,0,1172.0
966,Louisiana,2023,1,9485.0,13075.0,2837.0,26451.0,1054.0,1.0,1.0,1.0,1.0,,107.0,78.0,14.0,,43.0,157.0,108.0,200.0,1,2023-01-01,92.0,26451.0,26451.0,26451.0,26451.0,0,2023-Q1,1,1054.0
967,Louisiana,2023,2,10140.0,14148.0,3127.0,28476.0,1061.0,1.0,1.0,1.0,1.0,,108.0,70.0,14.0,,29.0,167.0,109.0,196.0,1,2023-07-01,87.0,28476.0,28476.0,28476.0,28476.0,0,2023-Q3,1,1061.0
995,Maine,2012,1,212.0,5760.0,95.0,6256.0,189.0,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,,11.0,29.0,26.0,40.0,0,2012-01-01,14.0,6256.0,6256.0,6256.0,6256.0,0,2012-Q1,0,189.0
996,Maine,2012,2,187.0,6022.0,113.0,6542.0,220.0,0.0,0.0,0.0,0.0,0.0,,41.0,0.0,,12.0,34.0,24.0,46.0,0,2012-07-01,22.0,6542.0,6542.0,6542.0,6542.0,0,2012-Q3,0,220.0
997,Maine,2013,1,240.0,5790.0,102.0,6328.0,196.0,0.0,0.0,0.0,0.0,0.0,,35.0,,0.0,,33.0,24.0,39.0,0,2013-01-01,15.0,6328.0,6328.0,6328.0,6328.0,0,2013-Q1,0,196.0
998,Maine,2013,2,203.0,5984.0,70.0,6448.0,191.0,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,0.0,15.0,36.0,30.0,51.0,0,2013-07-01,21.0,6448.0,6448.0,6448.0,6448.0,0,2013-Q3,0,191.0
999,Maine,2014,1,211.0,5753.0,95.0,6257.0,198.0,0.0,0.0,0.0,0.0,0.0,,38.0,,0.0,,35.0,32.0,44.0,0,2014-01-01,12.0,6257.0,6257.0,6257.0,6257.0,0,2014-Q1,0,198.0
1000,Maine,2014,2,231.0,5901.0,105.0,6441.0,204.0,0.0,0.0,0.0,0.0,0.0,,37.0,,,,34.0,24.0,41.0,0,2014-07-01,17.0,6441.0,6441.0,6441.0,6441.0,0,2014-Q3,0,204.0
1001,Maine,2015,1,220.0,5699.0,119.0,6207.0,169.0,0.0,0.0,0.0,0.0,0.0,,44.0,0.0,,14.0,32.0,33.0,46.0,0,2015-01-01,13.0,6207.0,6207.0,6207.0,6207.0,0,2015-Q1,0,169.0
1002,Maine,2015,2,243.0,5864.0,132.0,6400.0,161.0,0.0,0.0,0.0,0.0,0.0,,32.0,,,,34.0,21.0,37.0,0,2015-07-01,16.0,6400.0,6400.0,6400.0,6400.0,0,2015-Q3,0,161.0
1003,Maine,2016,1,204.0,5671.0,118.0,6300.0,307.0,0.0,0.0,0.0,0.0,0.0,,36.0,,,,32.0,31.0,41.0,0,2016-01-01,10.0,6300.0,6300.0,6300.0,6300.0,0,2016-Q1,0,307.0
1004,Maine,2016,2,207.0,5813.0,120.0,6405.0,265.0,0.0,0.0,0.0,0.0,0.0,,29.0,,0.0,,27.0,24.0,33.0,0,2016-07-01,9.0,6405.0,6405.0,6405.0,6405.0,0,2016-Q3,0,265.0
1005,Maine,2017,1,265.0,5340.0,98.0,5994.0,291.0,0.0,0.0,0.0,0.0,0.0,,32.0,,0.0,,28.0,29.0,35.0,0,2017-01-01,6.0,5994.0,5994.0,5994.0,5994.0,0,2017-Q1,0,291.0
1006,Maine,2017,2,280.0,5618.0,131.0,6304.0,275.0,0.0,0.0,0.0,0.0,0.0,,32.0,,0.0,,27.0,29.0,35.0,0,2017-07-01,6.0,6304.0,6304.0,6304.0,6304.0,0,2017-Q3,0,275.0
1007,Maine,2018,1,248.0,5358.0,107.0,5962.0,249.0,0.0,0.0,0.0,0.0,0.0,,26.0,,0.0,,27.0,17.0,29.0,0,2018-01-01,12.0,5962.0,5962.0,5962.0,5962.0,0,2018-Q1,0,249.0
1008,Maine,2018,2,298.0,5664.0,117.0,6349.0,270.0,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,,11.0,27.0,30.0,38.0,0,2018-07-01,8.0,6349.0,6349.0,6349.0,6349.0,0,2018-Q3,0,270.0
1009,Maine,2019,1,258.0,5112.0,122.0,5772.0,280.0,0.0,0.0,0.0,0.0,0.0,,30.0,,,,27.0,28.0,36.0,0,2019-01-01,8.0,5772.0,5772.0,5772.0,5772.0,0,2019-Q1,0,280.0
1010,Maine,2019,2,283.0,5289.0,135.0,6007.0,300.0,0.0,0.0,0.0,0.0,0.0,,23.0,,0.0,,22.0,17.0,27.0,0,2019-07-01,10.0,6007.0,6007.0,6007.0,6007.0,0,2019-Q3,0,300.0
1011,Maine,2020,1,262.0,5049.0,114.0,5683.0,258.0,0.0,0.0,0.0,0.0,0.0,,30.0,,,,25.0,27.0,34.0,0,2020-01-01,7.0,5683.0,5683.0,5683.0,5683.0,0,2020-Q1,0,258.0
1012,Maine,2020,2,252.0,5182.0,144.0,5856.0,278.0,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,,,32.0,27.0,38.0,0,2020-07-01,11.0,5856.0,5856.0,5856.0,5856.0,0,2020-Q3,0,278.0
1013,Maine,2021,1,256.0,5102.0,154.0,5782.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,,21.0,19.0,29.0,0,2021-01-01,10.0,5782.0,5782.0,5782.0,5782.0,0,2021-Q1,0,270.0
1014,Maine,2021,2,295.0,5517.0,151.0,6224.0,261.0,0.0,0.0,0.0,0.0,0.0,,26.0,,,,25.0,19.0,33.0,0,2021-07-01,14.0,6224.0,6224.0,6224.0,6224.0,0,2021-Q3,0,261.0
1015,Maine,2022,1,304.0,5194.0,159.0,5869.0,212.0,0.0,0.0,0.0,0.0,0.0,,26.0,,,,30.0,24.0,36.0,0,2022-01-01,12.0,5869.0,5869.0,5869.0,5869.0,0,2022-Q1,0,212.0
1016,Maine,2022,2,375.0,5446.0,179.0,6224.0,224.0,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,,,34.0,36.0,43.0,0,2022-07-01,7.0,6224.0,6224.0,6224.0,6224.0,0,2022-Q3,0,224.0
1017,Maine,2023,1,427.0,4871.0,180.0,5723.0,245.0,0.0,0.0,0.0,0.0,0.0,,25.0,0.0,,,27.0,21.0,31.0,0,2023-01-01,10.0,5723.0,5723.0,5723.0,5723.0,0,2023-Q1,0,245.0
1018,Maine,2023,2,363.0,5144.0,154.0,5904.0,243.0,0.0,0.0,0.0,0.0,0.0,,26.0,0.0,,,29.0,27.0,34.0,0,2023-07-01,7.0,5904.0,5904.0,5904.0,5904.0,0,2023-Q3,0,243.0
1046,Maryland,2012,1,11440.0,16320.0,5008.0,35502.0,2734.0,0.0,0.0,0.0,0.0,0.0,115.0,70.0,28.0,,33.0,187.0,163.0,220.0,0,2012-01-01,57.0,35502.0,35502.0,35502.0,35502.0,0,2012-Q1,0,2734.0
1047,Maryland,2012,2,12430.0,16838.0,5220.0,37381.0,2893.0,0.0,0.0,0.0,0.0,0.0,141.0,58.0,32.0,15.0,44.0,203.0,185.0,247.0,0,2012-07-01,62.0,37381.0,37381.0,37381.0,37381.0,0,2012-Q3,0,2893.0
1048,Maryland,2013,1,11268.0,15937.0,5039.0,34966.0,2722.0,0.0,0.0,0.0,0.0,0.0,110.0,81.0,26.0,,30.0,194.0,151.0,224.0,0,2013-01-01,73.0,34966.0,34966.0,34966.0,34966.0,0,2013-Q1,0,2722.0
1049,Maryland,2013,2,12081.0,16631.0,5476.0,36987.0,2799.0,0.0,0.0,0.0,0.0,0.0,139.0,76.0,25.0,12.0,32.0,221.0,176.0,253.0,0,2013-07-01,77.0,36987.0,36987.0,36987.0,36987.0,0,2013-Q3,0,2799.0
1050,Maryland,2014,1,11519.0,16241.0,5169.0,35757.0,2828.0,0.0,0.0,0.0,0.0,0.0,125.0,72.0,27.0,15.0,47.0,194.0,168.0,241.0,0,2014-01-01,73.0,35757.0,35757.0,35757.0,35757.0,0,2014-Q1,0,2828.0
1051,Maryland,2014,2,12449.0,16937.0,5805.0,38164.0,2973.0,0.0,0.0,0.0,0.0,0.0,129.0,72.0,23.0,12.0,36.0,201.0,170.0,237.0,0,2014-07-01,67.0,38164.0,38164.0,38164.0,38164.0,0,2014-Q3,0,2973.0
1052,Maryland,2015,1,11639.0,15857.0,5590.0,35970.0,2884.0,0.0,0.0,0.0,0.0,0.0,134.0,60.0,38.0,16.0,49.0,202.0,186.0,251.0,0,2015-01-01,65.0,35970.0,35970.0,35970.0,35970.0,0,2015-Q1,0,2884.0
1053,Maryland,2015,2,11987.0,16555.0,6160.0,37646.0,2944.0,0.0,0.0,0.0,0.0,0.0,133.0,70.0,24.0,11.0,37.0,202.0,171.0,239.0,0,2015-07-01,68.0,37646.0,37646.0,37646.0,37646.0,0,2015-Q3,0,2944.0
1054,Maryland,2016,1,11147.0,15524.0,5713.0,35845.0,3461.0,0.0,0.0,0.0,0.0,0.0,116.0,81.0,31.0,10.0,43.0,197.0,175.0,240.0,0,2016-01-01,65.0,35845.0,35845.0,35845.0,35845.0,0,2016-Q1,0,3461.0
1055,Maryland,2016,2,11682.0,15754.0,6159.0,37291.0,3696.0,0.0,0.0,0.0,0.0,0.0,132.0,62.0,33.0,13.0,42.0,198.0,166.0,240.0,0,2016-07-01,74.0,37291.0,37291.0,37291.0,37291.0,0,2016-Q3,0,3696.0
1056,Maryland,2017,1,10747.0,14432.0,5793.0,34461.0,3489.0,0.0,0.0,0.0,0.0,0.0,122.0,58.0,35.0,,37.0,190.0,159.0,227.0,0,2017-01-01,68.0,34461.0,34461.0,34461.0,34461.0,0,2017-Q1,0,3489.0
1057,Maryland,2017,2,11580.0,15377.0,6430.0,37180.0,3793.0,0.0,0.0,0.0,0.0,0.0,135.0,63.0,22.0,,50.0,183.0,156.0,233.0,0,2017-07-01,77.0,37180.0,37180.0,37180.0,37180.0,0,2017-Q3,0,3793.0
1058,Maryland,2018,1,10631.0,14439.0,5951.0,34508.0,3487.0,0.0,0.0,0.0,0.0,0.0,109.0,52.0,21.0,,31.0,171.0,141.0,202.0,0,2018-01-01,61.0,34508.0,34508.0,34508.0,34508.0,0,2018-Q1,0,3487.0
1059,Maryland,2018,2,11262.0,15146.0,6519.0,36572.0,3645.0,0.0,0.0,0.0,0.0,0.0,117.0,61.0,26.0,19.0,35.0,195.0,155.0,230.0,0,2018-07-01,75.0,36572.0,36572.0,36572.0,36572.0,0,2018-Q3,0,3645.0
1060,Maryland,2019,1,10267.0,14242.0,6076.0,34035.0,3450.0,0.0,0.0,0.0,0.0,0.0,90.0,54.0,27.0,10.0,33.0,150.0,123.0,183.0,0,2019-01-01,60.0,34035.0,34035.0,34035.0,34035.0,0,2019-Q1,0,3450.0
1061,Maryland,2019,2,11227.0,14604.0,6796.0,36143.0,3516.0,0.0,0.0,0.0,0.0,0.0,115.0,65.0,39.0,,40.0,190.0,153.0,230.0,0,2019-07-01,77.0,36143.0,36143.0,36143.0,36143.0,0,2019-Q3,0,3516.0
1062,Maryland,2020,1,10357.0,13884.0,6501.0,34014.0,3272.0,0.0,0.0,0.0,0.0,0.0,107.0,50.0,19.0,,20.0,165.0,136.0,185.0,0,2020-01-01,49.0,34014.0,34014.0,34014.0,34014.0,0,2020-Q1,0,3272.0
1063,Maryland,2020,2,10512.0,14176.0,6533.0,34540.0,3319.0,0.0,0.0,0.0,0.0,0.0,105.0,49.0,41.0,,36.0,170.0,143.0,206.0,0,2020-07-01,63.0,34540.0,34540.0,34540.0,34540.0,0,2020-Q3,0,3319.0
1064,Maryland,2021,1,9915.0,13724.0,6124.0,32801.0,3038.0,0.0,0.0,0.0,0.0,0.0,96.0,55.0,31.0,14.0,47.0,156.0,143.0,203.0,0,2021-01-01,60.0,32801.0,32801.0,32801.0,32801.0,0,2021-Q1,0,3038.0
1065,Maryland,2021,2,10534.0,14469.0,7040.0,35484.0,3441.0,0.0,0.0,0.0,0.0,0.0,102.0,53.0,37.0,14.0,25.0,187.0,139.0,212.0,0,2021-07-01,73.0,35484.0,35484.0,35484.0,35484.0,0,2021-Q3,0,3441.0
1066,Maryland,2022,1,9964.0,13440.0,6909.0,33534.0,3221.0,0.0,0.0,0.0,0.0,0.0,104.0,39.0,34.0,20.0,29.0,168.0,137.0,197.0,0,2022-01-01,60.0,33534.0,33534.0,33534.0,33534.0,0,2022-Q1,0,3221.0
1067,Maryland,2022,2,10474.0,13893.0,7489.0,35248.0,3392.0,0.0,0.0,0.0,0.0,0.0,109.0,51.0,46.0,18.0,38.0,187.0,152.0,225.0,0,2022-07-01,73.0,35248.0,35248.0,35248.0,35248.0,0,2022-Q3,0,3392.0
1068,Maryland,2023,1,9401.0,12847.0,6879.0,32313.0,3186.0,0.0,0.0,0.0,0.0,0.0,85.0,57.0,33.0,12.0,35.0,157.0,129.0,192.0,0,2023-01-01,63.0,32313.0,32313.0,32313.0,32313.0,0,2023-Q1,0,3186.0
1069,Maryland,2023,2,9538.0,12899.0,7563.0,33281.0,3281.0,0.0,0.0,0.0,0.0,0.0,89.0,38.0,35.0,12.0,32.0,150.0,118.0,182.0,0,2023-07-01,64.0,33281.0,33281.0,33281.0,33281.0,0,2023-Q3,0,3281.0
1097,Massachusetts,2012,1,3347.0,22342.0,6069.0,35272.0,3514.0,0.0,0.0,0.0,,,31.0,78.0,37.0,,24.0,131.0,116.0,155.0,0,2012-01-01,39.0,35272.0,35272.0,35272.0,35272.0,0,2012-Q1,0,3514.0
1098,Massachusetts,2012,2,3658.0,23158.0,6502.0,37167.0,3849.0,0.0,0.0,0.0,,,28.0,81.0,32.0,10.0,27.0,125.0,100.0,152.0,0,2012-07-01,52.0,37167.0,37167.0,37167.0,37167.0,0,2012-Q3,0,3849.0
1099,Massachusetts,2013,1,3453.0,21926.0,6054.0,34982.0,3549.0,0.0,0.0,0.0,,,39.0,89.0,27.0,,30.0,133.0,126.0,163.0,0,2013-01-01,37.0,34982.0,34982.0,34982.0,34982.0,0,2013-Q1,0,3549.0
1100,Massachusetts,2013,2,3647.0,23120.0,6322.0,36806.0,3717.0,0.0,0.0,0.0,,,26.0,77.0,22.0,,25.0,110.0,95.0,135.0,0,2013-07-01,40.0,36806.0,36806.0,36806.0,36806.0,0,2013-Q3,0,3717.0
1101,Massachusetts,2014,1,3430.0,21949.0,6088.0,35139.0,3672.0,0.0,0.0,0.0,,,28.0,80.0,37.0,10.0,27.0,135.0,118.0,162.0,0,2014-01-01,44.0,35139.0,35139.0,35139.0,35139.0,0,2014-Q1,0,3672.0
1102,Massachusetts,2014,2,3735.0,22593.0,6634.0,36769.0,3807.0,0.0,0.0,0.0,,,25.0,94.0,20.0,,22.0,131.0,115.0,153.0,0,2014-07-01,38.0,36769.0,36769.0,36769.0,36769.0,0,2014-Q3,0,3807.0
1103,Massachusetts,2015,1,3387.0,21602.0,6432.0,35144.0,3723.0,0.0,0.0,0.0,,,27.0,95.0,28.0,,20.0,140.0,124.0,160.0,0,2015-01-01,36.0,35144.0,35144.0,35144.0,35144.0,0,2015-Q1,0,3723.0
1104,Massachusetts,2015,2,3632.0,22049.0,6583.0,36348.0,4084.0,0.0,0.0,0.0,,,30.0,72.0,33.0,,17.0,132.0,112.0,149.0,0,2015-07-01,37.0,36348.0,36348.0,36348.0,36348.0,0,2015-Q3,0,4084.0
1105,Massachusetts,2016,1,3274.0,20952.0,6375.0,34987.0,4386.0,0.0,0.0,0.0,,,29.0,63.0,36.0,,25.0,116.0,111.0,141.0,0,2016-01-01,30.0,34987.0,34987.0,34987.0,34987.0,0,2016-Q1,0,4386.0
1106,Massachusetts,2016,2,3599.0,21183.0,6806.0,36330.0,4742.0,0.0,0.0,0.0,,,25.0,70.0,29.0,10.0,23.0,115.0,99.0,138.0,0,2016-07-01,39.0,36330.0,36330.0,36330.0,36330.0,0,2016-Q3,0,4742.0
1107,Massachusetts,2017,1,3301.0,19906.0,6584.0,34436.0,4645.0,0.0,0.0,0.0,,,18.0,64.0,33.0,,23.0,101.0,86.0,124.0,0,2017-01-01,38.0,34436.0,34436.0,34436.0,34436.0,0,2017-Q1,0,4645.0
1108,Massachusetts,2017,2,3652.0,20867.0,7025.0,36266.0,4722.0,0.0,0.0,0.0,,,32.0,57.0,38.0,,30.0,108.0,93.0,138.0,0,2017-07-01,45.0,36266.0,36266.0,36266.0,36266.0,0,2017-Q3,0,4722.0
1109,Massachusetts,2018,1,3432.0,19743.0,6681.0,34176.0,4320.0,0.0,0.0,0.0,,,31.0,66.0,33.0,,28.0,107.0,100.0,135.0,0,2018-01-01,35.0,34176.0,34176.0,34176.0,34176.0,0,2018-Q1,0,4320.0
1110,Massachusetts,2018,2,3394.0,19920.0,7129.0,34933.0,4490.0,0.0,0.0,0.0,,,32.0,79.0,30.0,,33.0,122.0,123.0,155.0,0,2018-07-01,32.0,34933.0,34933.0,34933.0,34933.0,0,2018-Q3,0,4490.0
