,state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,id,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,abtnum_occ_2020,abtrate_occ_2020,abtrate_res_2020,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,exposed_infdeaths,time,quarter,days_multiplier,exposure_code,births_other,pop_other
2996,South Dakota,2021,3,460.0,1241.0,275.0,251.0,497.0,508.0,715.0,1270.0,705.0,546.0,69.0,1430.0,111.0,1976,436.0,366.0,1430.0,165220.0,4436.0,127742.0,8404.0,24638.0,127739.0,37481.0,25566.0,46297.0,44942.0,48415.0,68414.0,96806.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,58304.0,53885.0,53031.0,0.0,0.0,0.0,2021-05-01,2021-Q2,1.010989010989011,0.0,366.0,24638.0
2997,South Dakota,2021,4,465.0,1200.0,301.0,268.0,496.0,524.0,668.0,1269.0,697.0,572.0,74.0,1399.0,128.0,1966,436.0,365.0,1394.0,165220.0,4436.0,127742.0,8404.0,24638.0,127739.0,37481.0,25566.0,46297.0,44942.0,48415.0,68414.0,96806.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,58304.0,53885.0,53031.0,0.0,0.0,0.0,2021-07-01,2021-Q3,1.010989010989011,0.0,365.0,24638.0
2998,South Dakota,2021,5,448.0,1211.0,299.0,265.0,511.0,498.0,677.0,1245.0,713.0,546.0,74.0,1392.0,120.0,1958,436.0,372.0,1412.0,165220.0,4436.0,127742.0,8404.0,24638.0,127739.0,37481.0,25566.0,46297.0,44942.0,48415.0,68414.0,96806.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,58304.0,53885.0,53031.0,0.0,0.0,0.0,2021-09-01,2021-Q3,1.0,0.0,372.0,24638.0
2999,South Dakota,2021,6,416.0,1110.0,262.0,238.0,430.0,473.0,641.0,1161.0,626.0,480.0,62.0,1277.0,114.0,1788,436.0,335.0,1308.0,165220.0,4436.0,127742.0,8404.0,24638.0,127739.0,37481.0,25566.0,46297.0,44942.0,48415.0,68414.0,96806.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,58304.0,53885.0,53031.0,0.0,0.0,0.0,2021-11-01,2021-Q4,1.010989010989011,0.0,335.0,24638.0
3000,South Dakota,2022,1,347.0,1022.0,254.0,212.0,383.0,416.0,605.0,1057.0,566.0,419.0,49.0,1186.0,102.0,1623,437.0,286.0,1204.0,168448.0,4618.0,129549.0,9135.0,25146.0,136165.0,32283.0,25501.0,49308.0,39982.0,53657.0,76368.0,92080.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,59553.0,54432.0,54463.0,0.0,0.0,0.0,2022-01-01,2022-Q1,0.989010989010989,0.0,286.0,25146.0
3001,South Dakota,2022,2,427.0,1203.0,285.0,260.0,458.0,473.0,713.0,1248.0,666.0,500.0,73.0,1353.0,125.0,1915,437.0,364.0,1415.0,168448.0,4618.0,129549.0,9135.0,25146.0,136165.0,32283.0,25501.0,49308.0,39982.0,53657.0,76368.0,92080.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,59553.0,54432.0,54463.0,0.0,0.0,0.0,2022-03-01,2022-Q1,1.010989010989011,0.0,364.0,25146.0
3002,South Dakota,2022,3,482.0,1214.0,299.0,288.0,463.0,545.0,694.0,1268.0,725.0,552.0,53.0,1457.0,119.0,1995,437.0,366.0,1443.0,168448.0,4618.0,129549.0,9135.0,25146.0,136165.0,32283.0,25501.0,49308.0,39982.0,53657.0,76368.0,92080.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,59553.0,54432.0,54463.0,1.0,0.0,0.0,2022-05-01,2022-Q2,1.010989010989011,0.0,366.0,25146.0
3003,South Dakota,2022,4,442.0,1220.0,309.0,252.0,492.0,537.0,678.0,1282.0,688.0,547.0,56.0,1414.0,136.0,1971,437.0,365.0,1424.0,168448.0,4618.0,129549.0,9135.0,25146.0,136165.0,32283.0,25501.0,49308.0,39982.0,53657.0,76368.0,92080.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,59553.0,54432.0,54463.0,1.0,0.0,0.0,2022-07-01,2022-Q3,1.010989010989011,0.0,365.0,25146.0
3004,South Dakota,2022,5,447.0,1143.0,263.0,251.0,459.0,472.0,660.0,1165.0,688.0,505.0,54.0,1315.0,122.0,1853,437.0,362.0,1348.0,168448.0,4618.0,129549.0,9135.0,25146.0,136165.0,32283.0,25501.0,49308.0,39982.0,53657.0,76368.0,92080.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,59553.0,54432.0,54463.0,1.0,0.0,0.0,2022-09-01,2022-Q3,1.0,0.0,362.0,25146.0
3005,South Dakota,2022,6,428.0,1123.0,274.0,262.0,453.0,491.0,612.0,1157.0,668.0,541.0,72.0,1275.0,121.0,1825,437.0,357.0,1284.0,168448.0,4618.0,129549.0,9135.0,25146.0,136165.0,32283.0,25501.0,49308.0,39982.0,53657.0,76368.0,92080.0,1.0,1.0,1.0,1.0,,130.0,0.8,4.1,59553.0,54432.0,54463.0,1.0,0.0,0.0,2022-11-01,2022-Q4,1.010989010989011,0.0,357.0,25146.0
3006,South Dakota,2023,1,387.0,1074.0,273.0,218.0,463.0,448.0,596.0,1111.0,623.0,450.0,65.0,1228.0,132.0,1734,438.0,309.0,1284.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,,,,,,,,,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1.0,1.0,2023-01-01,2023-Q1,0.989010989010989,1.0,309.0,25620.454834571017
3007,South Dakota,2023,2,409.0,1160.0,259.0,243.0,442.0,437.0,699.0,1204.0,624.0,490.0,48.0,1322.0,132.0,1828,438.0,326.0,1338.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,,,,,,,,,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1.0,1.0,2023-03-01,2023-Q1,1.010989010989011,1.0,326.0,25620.454834571017
3008,South Dakota,2023,3,459.0,1252.0,275.0,278.0,495.0,460.0,747.0,1339.0,647.0,509.0,71.0,1450.0,127.0,1986,438.0,338.0,1477.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,,,,,,,,,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1.0,1.0,2023-05-01,2023-Q2,1.010989010989011,1.0,338.0,25620.454834571017
3009,South Dakota,2023,4,478.0,1225.0,288.0,283.0,494.0,507.0,699.0,1275.0,715.0,510.0,51.0,1435.0,141.0,1991,438.0,364.0,1481.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,,,,,,,,,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1.0,1.0,2023-07-01,2023-Q3,1.010989010989011,1.0,364.0,25620.454834571017
3010,South Dakota,2023,5,444.0,1128.0,271.0,288.0,423.0,440.0,682.0,1178.0,664.0,474.0,53.0,1300.0,156.0,1843,438.0,334.0,1369.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,,,,,,,,,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1.0,1.0,2023-09-01,2023-Q3,1.0,1.0,334.0,25620.454834571017
3011,South Dakota,2023,6,356.0,1139.0,303.0,272.0,448.0,463.0,607.0,1153.0,645.0,480.0,57.0,1256.0,146.0,1798,438.0,339.0,1318.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,,,,,,,,,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1.0,1.0,2023-11-01,2023-Q4,1.010989010989011,1.0,339.0,25620.454834571017
3036,Tennessee,2016,1,4329.0,6857.0,1546.0,1800.0,3634.0,4029.0,3185.0,7008.0,5724.0,6537.0,2545.0,8486.0,1197.0,12732,439.0,504.0,6195.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,429099.0,451498.0,420773.0,0.0,0.0,0.0,2016-01-01,2016-Q1,1.0,0.0,504.0,55921.0
3037,Tennessee,2016,2,4296.0,7115.0,1606.0,1828.0,3554.0,3927.0,3625.0,7468.0,5549.0,6340.0,2509.0,8782.0,1192.0,13017,439.0,534.0,6677.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,429099.0,451498.0,420773.0,0.0,0.0,0.0,2016-03-01,2016-Q1,1.010989010989011,0.0,534.0,55921.0
3038,Tennessee,2016,3,4369.0,7438.0,1671.0,1771.0,3694.0,4192.0,3732.0,7738.0,5740.0,6661.0,2630.0,8939.0,1296.0,13478,439.0,613.0,6817.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,429099.0,451498.0,420773.0,0.0,0.0,0.0,2016-05-01,2016-Q2,1.010989010989011,0.0,613.0,55921.0
3039,Tennessee,2016,4,4496.0,7979.0,1790.0,1943.0,4004.0,4461.0,3780.0,8085.0,6180.0,7119.0,2835.0,9481.0,1348.0,14265,439.0,601.0,7146.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,429099.0,451498.0,420773.0,0.0,0.0,0.0,2016-07-01,2016-Q3,1.010989010989011,0.0,601.0,55921.0
3040,Tennessee,2016,5,4473.0,7671.0,1754.0,1889.0,3884.0,4229.0,3808.0,7817.0,6081.0,6749.0,2644.0,9343.0,1305.0,13898,439.0,606.0,7149.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,429099.0,451498.0,420773.0,0.0,0.0,0.0,2016-09-01,2016-Q3,1.0,0.0,606.0,55921.0
3041,Tennessee,2016,6,4319.0,7248.0,1675.0,1759.0,3833.0,4165.0,3400.0,7379.0,5863.0,6567.0,2682.0,8744.0,1265.0,13242,439.0,551.0,6675.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,429099.0,451498.0,420773.0,0.0,0.0,0.0,2016-11-01,2016-Q4,1.010989010989011,0.0,551.0,55921.0
3042,Tennessee,2017,1,4344.0,6839.0,1638.0,1765.0,3689.0,3948.0,3320.0,7093.0,5727.0,6528.0,2624.0,8457.0,1182.0,12821,440.0,558.0,6293.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427851.0,460419.0,422471.0,0.0,0.0,0.0,2017-01-01,2017-Q1,0.989010989010989,0.0,558.0,57902.0
3043,Tennessee,2017,2,3977.0,7070.0,1587.0,1668.0,3444.0,3893.0,3555.0,7210.0,5422.0,6102.0,2476.0,8415.0,1201.0,12634,440.0,542.0,6532.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427851.0,460419.0,422471.0,0.0,0.0,0.0,2017-03-01,2017-Q1,1.010989010989011,0.0,542.0,57902.0
3044,Tennessee,2017,3,4109.0,7461.0,1685.0,1722.0,3638.0,4015.0,3809.0,7618.0,5634.0,6230.0,2589.0,8793.0,1288.0,13255,440.0,585.0,7025.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427851.0,460419.0,422471.0,0.0,0.0,0.0,2017-05-01,2017-Q2,1.010989010989011,0.0,585.0,57902.0
3045,Tennessee,2017,4,4663.0,8132.0,1792.0,1875.0,4208.0,4594.0,3829.0,8068.0,6518.0,7002.0,2877.0,9691.0,1381.0,14587,440.0,638.0,7585.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427851.0,460419.0,422471.0,0.0,0.0,0.0,2017-07-01,2017-Q3,1.010989010989011,0.0,638.0,57902.0
3046,Tennessee,2017,5,4333.0,8084.0,1785.0,1835.0,3945.0,4401.0,3914.0,8080.0,6119.0,6756.0,2828.0,9394.0,1353.0,14202,440.0,627.0,7446.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427851.0,460419.0,422471.0,0.0,0.0,0.0,2017-09-01,2017-Q3,1.0,0.0,627.0,57902.0
3047,Tennessee,2017,6,4216.0,7408.0,1699.0,1767.0,3809.0,4049.0,3595.0,7508.0,5814.0,6331.0,2609.0,8863.0,1253.0,13323,440.0,598.0,6992.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427851.0,460419.0,422471.0,0.0,0.0,0.0,2017-11-01,2017-Q4,1.010989010989011,0.0,598.0,57902.0
3048,Tennessee,2018,1,3989.0,7059.0,1689.0,1667.0,3625.0,3981.0,3369.0,7154.0,5583.0,6319.0,2629.0,8291.0,1222.0,12737,441.0,595.0,6418.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,428330.0,468354.0,425871.0,0.0,0.0,0.0,2018-01-01,2018-Q1,0.989010989010989,0.0,595.0,60326.0
3049,Tennessee,2018,2,4092.0,7323.0,1698.0,1569.0,3634.0,4027.0,3782.0,7474.0,5638.0,6249.0,2541.0,8775.0,1194.0,13113,441.0,603.0,6864.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,428330.0,468354.0,425871.0,0.0,0.0,0.0,2018-03-01,2018-Q1,1.010989010989011,0.0,603.0,60326.0
3050,Tennessee,2018,3,3976.0,7581.0,1777.0,1703.0,3683.0,3967.0,3887.0,7672.0,5661.0,6066.0,2532.0,8862.0,1306.0,13334,441.0,634.0,7268.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,428330.0,468354.0,425871.0,0.0,0.0,0.0,2018-05-01,2018-Q2,1.010989010989011,0.0,634.0,60326.0
3051,Tennessee,2018,4,4426.0,8000.0,1892.0,1778.0,4076.0,4521.0,3841.0,8064.0,6253.0,6670.0,2870.0,9355.0,1426.0,14318,441.0,667.0,7648.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,428330.0,468354.0,425871.0,0.0,0.0,0.0,2018-07-01,2018-Q3,1.010989010989011,0.0,667.0,60326.0
3052,Tennessee,2018,5,4268.0,7698.0,1863.0,1740.0,3970.0,4134.0,3872.0,7740.0,6085.0,6422.0,2661.0,9247.0,1319.0,13829,441.0,602.0,7407.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,428330.0,468354.0,425871.0,0.0,0.0,0.0,2018-09-01,2018-Q3,1.0,0.0,602.0,60326.0
3053,Tennessee,2018,6,4044.0,7354.0,1841.0,1631.0,3771.0,4127.0,3578.0,7383.0,5855.0,6117.0,2642.0,8631.0,1322.0,13239,441.0,644.0,7122.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,428330.0,468354.0,425871.0,0.0,0.0,0.0,2018-11-01,2018-Q4,1.010989010989011,0.0,644.0,60326.0
3054,Tennessee,2019,1,3918.0,7110.0,1701.0,1666.0,3631.0,3951.0,3383.0,6956.0,5772.0,6263.0,2611.0,8240.0,1289.0,12729,442.0,589.0,6466.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427647.0,476089.0,430125.0,0.0,0.0,0.0,2019-01-01,2019-Q1,0.989010989010989,0.0,589.0,62856.0
3055,Tennessee,2019,2,3810.0,7159.0,1718.0,1548.0,3430.0,3880.0,3736.0,7311.0,5375.0,5944.0,2425.0,8400.0,1274.0,12687,442.0,588.0,6743.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427647.0,476089.0,430125.0,0.0,0.0,0.0,2019-03-01,2019-Q1,1.010989010989011,0.0,588.0,62856.0
3056,Tennessee,2019,3,3909.0,7485.0,1811.0,1648.0,3586.0,4112.0,3744.0,7518.0,5686.0,6180.0,2568.0,8616.0,1381.0,13205,442.0,640.0,7025.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427647.0,476089.0,430125.0,0.0,0.0,0.0,2019-05-01,2019-Q2,1.010989010989011,0.0,640.0,62856.0
3057,Tennessee,2019,4,4397.0,8070.0,1935.0,1759.0,4140.0,4417.0,4017.0,8032.0,6368.0,7032.0,2825.0,9336.0,1524.0,14402,442.0,717.0,7370.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427647.0,476089.0,430125.0,0.0,0.0,0.0,2019-07-01,2019-Q3,1.010989010989011,0.0,717.0,62856.0
3058,Tennessee,2019,5,4304.0,7842.0,1941.0,1762.0,4019.0,4266.0,3981.0,7902.0,6184.0,6909.0,2740.0,9158.0,1506.0,14087,442.0,683.0,7178.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427647.0,476089.0,430125.0,0.0,0.0,0.0,2019-09-01,2019-Q3,1.0,0.0,683.0,62856.0
3059,Tennessee,2019,6,4011.0,7278.0,1874.0,1740.0,3737.0,4100.0,3542.0,7201.0,5959.0,6714.0,2759.0,8339.0,1439.0,13163,442.0,626.0,6449.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,427647.0,476089.0,430125.0,0.0,0.0,0.0,2019-11-01,2019-Q4,1.010989010989011,0.0,626.0,62856.0
3060,Tennessee,2020,1,3836.0,7051.0,1683.0,1672.0,3564.0,3786.0,3500.0,6903.0,5664.0,6196.0,2445.0,8078.0,1431.0,12570,443.0,616.0,6374.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,442932.0,475438.0,434822.0,0.0,0.0,0.0,2020-01-01,2020-Q1,1.0,0.0,616.0,64406.0
3061,Tennessee,2020,2,3639.0,7137.0,1781.0,1623.0,3554.0,3667.0,3666.0,7037.0,5520.0,6070.0,2356.0,8169.0,1439.0,12557,443.0,593.0,6487.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,442932.0,475438.0,434822.0,0.0,0.0,0.0,2020-03-01,2020-Q1,1.010989010989011,0.0,593.0,64406.0
3062,Tennessee,2020,3,3843.0,7342.0,1866.0,1587.0,3803.0,3752.0,3857.0,7311.0,5738.0,6222.0,2549.0,8422.0,1457.0,13051,443.0,623.0,6829.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,442932.0,475438.0,434822.0,0.0,0.0,0.0,2020-05-01,2020-Q2,1.010989010989011,0.0,623.0,64406.0
3063,Tennessee,2020,4,4030.0,7840.0,1994.0,1742.0,4016.0,4004.0,4040.0,7707.0,6156.0,6746.0,2715.0,9017.0,1547.0,13864,443.0,585.0,7118.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,442932.0,475438.0,434822.0,0.0,0.0,0.0,2020-07-01,2020-Q3,1.010989010989011,0.0,585.0,64406.0
3064,Tennessee,2020,5,3962.0,7548.0,1953.0,1873.0,3808.0,3917.0,3824.0,7505.0,5958.0,6591.0,2668.0,8623.0,1539.0,13463,443.0,633.0,6872.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,442932.0,475438.0,434822.0,0.0,0.0,0.0,2020-09-01,2020-Q3,1.0,0.0,633.0,64406.0
3065,Tennessee,2020,6,3911.0,7310.0,1812.0,1751.0,3748.0,3820.0,3687.0,7069.0,5963.0,6388.0,2647.0,8293.0,1471.0,13033,443.0,622.0,6645.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,442932.0,475438.0,434822.0,0.0,0.0,0.0,2020-11-01,2020-Q4,1.010989010989011,0.0,622.0,64406.0
3066,Tennessee,2021,1,3614.0,6973.0,1767.0,1589.0,3619.0,3573.0,3541.0,6846.0,5506.0,6219.0,2413.0,8099.0,1321.0,12354,444.0,521.0,6135.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,444953.0,480276.0,441338.0,0.0,0.0,0.0,2021-01-01,2021-Q1,0.989010989010989,0.0,521.0,66213.0
3067,Tennessee,2021,2,3694.0,7486.0,1956.0,1579.0,3518.0,3812.0,4185.0,7632.0,5502.0,6016.0,2415.0,8730.0,1374.0,13136,444.0,617.0,7120.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,444953.0,480276.0,441338.0,0.0,0.0,0.0,2021-03-01,2021-Q1,1.010989010989011,0.0,617.0,66213.0
3068,Tennessee,2021,3,3649.0,7815.0,1949.0,1618.0,3649.0,3852.0,4248.0,7776.0,5636.0,6083.0,2446.0,8765.0,1559.0,13413,444.0,643.0,7330.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,444953.0,480276.0,441338.0,0.0,0.0,0.0,2021-05-01,2021-Q2,1.010989010989011,0.0,643.0,66213.0
3069,Tennessee,2021,4,4079.0,8257.0,2164.0,1820.0,4008.0,4158.0,4445.0,8297.0,6200.0,6404.0,2693.0,9381.0,1751.0,14500,444.0,675.0,8096.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,444953.0,480276.0,441338.0,0.0,0.0,0.0,2021-07-01,2021-Q3,1.010989010989011,0.0,675.0,66213.0
3070,Tennessee,2021,5,4089.0,8189.0,2063.0,1748.0,3977.0,4079.0,4469.0,8241.0,6096.0,6268.0,2628.0,9331.0,1712.0,14341,444.0,670.0,8073.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,444953.0,480276.0,441338.0,0.0,0.0,0.0,2021-09-01,2021-Q3,1.0,0.0,670.0,66213.0
3071,Tennessee,2021,6,3958.0,7740.0,2089.0,1766.0,3846.0,3964.0,4156.0,7832.0,5952.0,6240.0,2570.0,8943.0,1696.0,13787,444.0,578.0,7547.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,444953.0,480276.0,441338.0,0.0,0.0,0.0,2021-11-01,2021-Q4,1.010989010989011,0.0,578.0,66213.0
3072,Tennessee,2022,1,3566.0,7338.0,1940.0,1669.0,3606.0,3637.0,3884.0,7278.0,5565.0,5881.0,2373.0,8243.0,1694.0,12844,445.0,534.0,6963.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,450896.0,488057.0,449144.0,0.0,0.0,0.0,2022-01-01,2022-Q1,0.989010989010989,0.0,534.0,68791.0
3073,Tennessee,2022,2,3663.0,7725.0,1932.0,1638.0,3576.0,3789.0,4263.0,7752.0,5567.0,5796.0,2392.0,8584.0,1717.0,13320,445.0,627.0,7524.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,1.0,1.0,1.0,1.0,,10850.0,8.1,7.8,450896.0,488057.0,449144.0,0.0,0.0,0.0,2022-03-01,2022-Q1,1.010989010989011,0.0,627.0,68791.0
